feature,coefficient
Vessel_density_zone_c Vein_Distance_tortuosity_zone_c CRAE_Knudtson_zone_c,31.855711428977138
Vessel_density_zone_c Vein_Distance_tortuosity_zone_c CRVE_Knudtson_zone_c,-28.890835370588455
Vessel_density_zone_c Vein_Distance_tortuosity_zone_c AVR_Knudtson_zone_c,-14511.514927794424
Vessel_density_zone_c CRAE_Knudtson_zone_c^2,-1.2620256938393482
Vessel_density_zone_c CRAE_Knudtson_zone_c CRVE_Knudtson_zone_c,3.137601030926362
Vessel_density_zone_c CRAE_Knudtson_zone_c AVR_Knudtson_zone_c,264.6188634849046
Vessel_density_zone_c CRVE_Knudtson_zone_c^2,-1.8382109027600109
Vessel_density_zone_c CRVE_Knudtson_zone_c AVR_Knudtson_zone_c,-316.78996760546585
Vessel_density_zone_c AVR_Knudtson_zone_c^2,3041.331607257507
Average_width_zone_c^3,-0.0005083734995423583
Average_width_zone_c^2 Distance_tortuosity_zone_c,0.0014463745546891005
Average_width_zone_c^2 Tortuosity_density_zone_c,0.16516734235665353
Average_width_zone_c^2 Artery_Fractal_dimension_zone_c,0.014651313654610476
Average_width_zone_c^2 Artery_Distance_tortuosity_zone_c,0.0008183345616998849
Average_width_zone_c^2 Vein_Fractal_dimension_zone_c,0.10731206695106721
Average_width_zone_c^2 Vein_Distance_tortuosity_zone_c,0.0018285874198227248
Average_width_zone_c^2 CRAE_Knudtson_zone_c,-0.0017230770317837596
Average_width_zone_c^2 CRVE_Knudtson_zone_c,0.001072020639639959
Average_width_zone_c^2 AVR_Knudtson_zone_c,0.632739767248836
Average_width_zone_c Distance_tortuosity_zone_c^2,-0.01774999392546306
Average_width_zone_c Distance_tortuosity_zone_c Tortuosity_density_zone_c,1.4950986945226106
Average_width_zone_c Distance_tortuosity_zone_c Artery_Fractal_dimension_zone_c,0.6074335514034743
Average_width_zone_c Distance_tortuosity_zone_c Artery_Distance_tortuosity_zone_c,-0.0048639727160662005
Average_width_zone_c Distance_tortuosity_zone_c Vein_Fractal_dimension_zone_c,0.433556073523512
Average_width_zone_c Distance_tortuosity_zone_c Vein_Distance_tortuosity_zone_c,0.034539869555374025
Average_width_zone_c Distance_tortuosity_zone_c CRAE_Knudtson_zone_c,0.007645246297443009
Average_width_zone_c Distance_tortuosity_zone_c CRVE_Knudtson_zone_c,-0.007899466690787449
Average_width_zone_c Distance_tortuosity_zone_c AVR_Knudtson_zone_c,-3.7671977684906484
Average_width_zone_c Tortuosity_density_zone_c^2,-25.151105347789276
Average_width_zone_c Tortuosity_density_zone_c Artery_Fractal_dimension_zone_c,10.05573330530969
